id,CONCAT_buildUpPlayPositioningClass,CONCAT_chanceCreationPositioningClass,CONCAT_defenceDefenderLineClass,DELTA_buildUpPlayPassing,DELTA_buildUpPlaySpeed,DELTA_chanceCreationCrossing,DELTA_chanceCreationPassing,DELTA_chanceCreationShooting,DELTA_defenceAggression,DELTA_defencePressure,DELTA_defenceTeamWidth,Month_match,buildUpPlayPassing_1,buildUpPlaySpeed_1,chanceCreationCrossing_1,chanceCreationPassing_1,chanceCreationShooting_1,defenceAggression_1,defencePressure_1,defenceTeamWidth_1,RESULT
24036,2,0,3,3,-5,-10,-24,-22,2,24,-6,4,41,50,54,68,69,49,39,65,2
24034,0,1,3,-33,-11,-23,-20,-5,10,24,20,4,65,46,54,57,40,53,37,45,1
24035,2,2,3,-25,-1,0,8,0,-7,7,-1,4,62,53,68,59,52,52,42,65,3
24030,2,2,3,29,20,12,-5,5,6,0,11,4,40,35,42,58,52,45,49,47,2
24031,2,2,3,-9,-15,-3,-9,18,11,14,11,4,44,50,60,52,40,40,37,45,2
24032,2,2,3,3,16,12,14,-18,22,-14,6,4,35,30,56,38,55,38,51,59,3
24045,2,2,3,28,-6,-14,-10,-12,8,-12,-19,4,37,52,68,67,52,45,49,64,1
24046,2,2,3,18,8,24,15,5,1,-21,6,4,44,45,44,44,47,51,63,59,1
24047,2,1,3,-11,-12,-1,8,5,-7,2,16,4,52,62,55,60,64,56,37,49,1
24044,1,0,3,33,30,26,16,3,-14,-23,-10,4,32,35,31,37,35,63,61,65,3
24038,2,2,3,-15,-2,2,2,-4,21,12,-13,4,51,47,67,67,54,37,52,55,3
24042,2,2,3,6,4,-8,0,3,-20,0,-20,4,38,46,68,52,37,60,37,65,1
24039,2,2,3,-10,-21,0,22,-9,3,3,6,4,46,56,52,38,68,50,45,59,3
24041,2,2,3,5,0,-15,15,-6,-6,-2,-9,4,35,35,57,43,58,51,51,56,3
24040,2,2,3,-16,-15,12,-13,-9,-10,-13,-6,4,69,55,54,53,57,51,49,58,2
24043,2,2,3,-28,-27,-5,-17,3,-14,4,3,4,63,57,61,55,52,52,47,56,1
24052,2,2,3,19,7,1,3,12,12,10,11,4,44,50,60,52,40,40,37,45,3
24051,2,2,3,-2,11,26,-6,-15,15,-12,18,4,40,35,42,58,52,45,49,47,1
24057,2,1,3,5,5,-15,-1,19,-9,-25,23,4,36,45,69,69,50,58,64,42,1
24048,2,2,3,-5,9,-15,-29,14,13,-7,4,4,51,47,67,67,54,37,52,55,2
24053,0,1,3,-3,5,-25,-1,-20,25,10,6,4,35,30,56,38,55,38,51,59,1
24050,2,2,3,-18,-5,-9,3,10,10,15,4,4,53,40,66,40,48,41,36,52,3
24054,2,2,3,-28,-13,11,14,14,-4,11,9,4,65,65,57,53,38,49,38,55,3
24055,2,2,3,-21,-1,-10,-13,7,-2,26,14,4,65,46,54,57,40,53,37,45,1
24056,2,2,3,-10,9,-13,1,12,4,-5,-16,4,62,53,68,59,52,52,42,65,2
24049,2,2,3,33,20,2,-7,-2,-2,1,-7,4,36,35,52,60,59,53,48,65,1
24061,2,2,3,15,-6,-2,-12,11,-19,-1,-13,4,38,46,68,52,37,60,37,65,2
24062,2,2,3,-23,-22,-19,3,0,-7,2,-9,4,63,57,61,55,52,52,47,56,2
24063,1,0,3,12,15,29,15,5,-23,-24,-20,4,32,35,31,37,35,63,61,65,2
24060,2,2,3,1,0,-5,17,1,2,-3,9,4,35,35,57,43,58,51,51,56,3
24059,2,2,3,-18,-8,13,14,-3,-14,3,-3,4,69,55,54,53,57,51,49,58,1
24065,2,2,3,21,20,13,9,-9,-2,-25,-4,4,44,45,44,44,47,51,63,59,1
24066,2,2,3,13,-16,-1,-3,-24,-3,0,-4,4,52,62,55,60,64,56,37,49,1
24067,2,0,3,21,3,14,-9,-17,3,3,0,4,41,50,54,68,69,49,39,65,2
24058,2,2,3,-10,-11,17,31,-18,8,19,-17,4,46,56,52,38,68,50,45,59,3
24064,2,2,3,-2,-22,-12,-29,3,-7,2,-5,4,37,52,68,67,52,45,49,64,1
24071,2,2,3,10,17,-5,15,4,11,11,4,4,53,40,66,40,48,41,36,52,1
24072,0,1,3,-8,0,-11,-21,-17,18,12,18,4,40,35,42,58,52,45,49,47,1
24070,2,2,3,2,11,16,-8,-22,7,-11,0,4,36,35,52,60,59,53,48,65,3
24075,2,2,3,-13,-3,-2,7,26,7,-1,-6,4,65,65,57,53,38,49,38,55,2
24068,2,2,3,23,-1,2,15,-11,1,4,-1,4,46,56,52,38,68,50,45,59,1
24077,2,2,3,26,8,-1,-10,2,-6,-22,23,4,36,45,69,69,50,58,64,42,1
24076,2,1,3,-24,4,0,11,29,-4,2,20,4,65,46,54,57,40,53,37,45,1
24069,2,2,3,-16,-12,-10,-24,4,14,-1,1,4,51,47,67,67,54,37,52,55,2
24073,2,2,3,-7,2,8,15,12,5,12,19,4,44,50,60,52,40,40,37,45,2
24074,2,2,3,9,15,-12,6,-8,13,12,0,4,35,30,56,38,55,38,51,59,3
24081,2,2,3,-27,-22,-9,5,7,1,1,9,5,63,57,61,55,52,52,47,56,1
24080,2,2,3,13,1,-1,15,17,-23,15,-10,5,38,46,68,52,37,60,37,65,3
24086,2,0,3,24,15,3,-15,-31,0,-1,-10,5,41,50,54,68,69,49,39,65,2
24082,1,0,3,21,5,35,3,13,-22,-25,-13,5,32,35,31,37,35,63,61,65,2
24079,2,2,3,11,21,-5,-5,10,-1,-6,3,5,35,35,57,43,58,51,51,56,3
24083,2,2,3,3,-17,-26,-9,0,0,0,-17,5,37,52,68,67,52,45,49,64,2
24084,2,2,3,0,5,16,8,-7,-11,-26,-14,5,44,45,44,44,47,51,63,59,3
24085,2,2,3,-17,-32,1,-22,-9,-18,14,10,5,52,62,55,60,64,56,37,49,1
24078,2,2,3,-33,-10,15,16,-7,7,15,-16,5,69,55,54,53,57,51,49,58,2
24087,2,2,3,3,-7,-14,-2,-12,1,-5,-20,5,62,53,68,59,52,52,42,65,3
24094,2,2,3,8,12,-5,8,24,16,0,4,5,44,50,60,52,40,40,37,45,2
24092,2,2,3,-16,12,2,27,4,4,13,12,5,53,40,66,40,48,41,36,52,1
24091,0,1,3,-4,0,-21,-23,-24,10,13,0,5,36,35,52,60,59,53,48,65,1
24089,2,2,3,-8,-10,16,14,-31,10,-8,6,5,46,56,52,38,68,50,45,59,3
24095,2,1,3,6,20,-2,30,14,11,-12,6,5,35,30,56,38,55,38,51,59,3
24096,2,2,3,-3,-12,11,6,14,3,4,10,5,65,65,57,53,38,49,38,55,3
24097,2,2,3,29,1,-15,-12,-10,-5,-27,3,5,36,45,69,69,50,58,64,42,2
24090,2,2,3,12,10,-6,-12,-2,15,-5,1,5,51,47,67,67,54,37,52,55,3
24088,2,2,3,-34,-20,3,-10,1,0,2,-2,5,69,55,54,53,57,51,49,58,1
24093,2,2,3,4,10,2,-14,-5,6,14,12,5,40,35,42,58,52,45,49,47,1
24102,2,2,3,-1,-17,-16,-7,7,8,-1,1,5,37,52,68,67,52,45,49,64,2
24099,2,2,3,31,9,-14,1,20,-9,12,-7,5,38,46,68,52,37,60,37,65,2
24103,2,2,3,9,-5,22,-4,1,-10,-27,-7,5,44,45,44,44,47,51,63,59,2
24104,2,2,3,-12,-27,-13,-2,-12,-11,12,-2,5,52,62,55,60,64,56,37,49,3
24100,2,2,3,-17,-1,-9,-17,16,-2,-2,3,5,63,57,61,55,52,52,47,56,1
24105,2,0,3,3,0,6,-16,-29,-9,-2,-20,5,41,50,54,68,69,49,39,65,2
24101,1,0,3,19,12,36,30,19,-26,-9,-10,5,32,35,31,37,35,63,61,65,2
24098,2,2,3,-1,-10,-12,-26,8,-7,-13,14,5,36,45,69,69,50,58,64,42,1
24107,2,2,3,0,19,3,-4,-2,-4,1,10,5,65,46,54,57,40,53,37,45,1
24106,2,2,3,-27,-23,-12,-21,3,-14,9,-6,5,62,53,68,59,52,52,42,65,3
24113,2,2,3,-1,22,-11,20,16,15,1,-3,5,53,40,66,40,48,41,36,52,1
24117,2,2,3,-29,-20,12,16,12,9,26,-13,5,65,65,57,53,38,49,38,55,2
24114,2,1,3,1,15,12,10,17,4,-10,18,5,40,35,42,58,52,45,49,47,1
24115,2,2,3,18,3,8,7,12,12,5,20,5,44,50,60,52,40,40,37,45,1
24112,2,2,3,8,10,-8,-16,-12,-2,15,-6,5,36,35,52,60,59,53,48,65,2
24110,0,1,3,-14,-21,-21,-1,-33,13,16,6,5,46,56,52,38,68,50,45,59,3
24111,2,2,3,-14,5,1,0,-2,8,-3,9,5,51,47,67,67,54,37,52,55,3
24108,2,2,3,3,11,11,9,-21,9,-14,9,5,35,35,57,43,58,51,51,56,1
24116,2,2,3,30,16,-2,19,-15,15,-14,-14,5,35,30,56,38,55,38,51,59,2
24109,2,2,3,-6,2,7,2,-5,1,-2,-2,5,69,55,54,53,57,51,49,58,3
24180,2,2,3,-29,-20,12,16,12,9,26,-13,8,65,65,57,53,38,49,38,55,3
24183,2,2,3,4,15,18,-6,-12,-5,-12,-2,8,40,35,42,58,52,45,49,47,1
24179,2,2,3,7,-1,25,14,1,-2,-1,-2,8,44,48,42,53,53,39,53,57,1
24186,2,2,3,10,21,0,-22,9,-3,-3,-6,8,36,35,52,60,59,53,48,65,3
24187,2,2,3,9,15,-12,6,-8,13,12,0,8,35,30,56,38,55,38,51,59,3
24185,2,0,3,2,5,7,0,-25,11,-3,-26,8,41,50,54,68,69,49,39,65,3
24181,1,0,3,6,11,37,15,2,-3,-24,0,8,32,35,31,37,35,63,61,65,2
24178,2,2,3,1,4,-7,-4,0,0,5,-9,8,62,53,68,59,52,52,42,65,2
24184,2,2,3,2,24,-14,16,-5,-2,7,2,8,35,35,57,43,58,51,51,56,3
24182,2,2,3,-15,-10,13,7,-12,-11,12,15,8,52,62,55,60,64,56,37,49,2
24294,2,2,3,-9,-15,-3,-9,18,11,14,11,8,44,50,60,52,40,40,37,45,1
24288,2,2,3,18,8,24,15,5,1,-21,6,8,44,45,44,44,47,51,63,59,1
24295,2,1,3,4,-9,11,9,16,0,-19,7,8,37,59,43,59,53,49,58,58,1
24291,0,1,3,-4,-10,-38,-32,-15,5,-3,23,8,36,45,69,69,50,58,64,42,1
24296,2,2,3,-7,-20,-9,-8,15,-7,12,26,8,43,55,61,68,44,60,36,39,3
24293,2,2,3,3,-17,-26,-9,0,0,0,-17,8,37,52,68,67,52,45,49,64,2
24292,2,2,3,14,16,-13,8,27,-4,0,-16,8,38,46,68,52,37,60,37,65,1
24289,2,2,3,-19,-9,-19,-2,1,-13,6,1,8,63,57,61,55,52,52,47,56,3
24297,2,2,3,-11,-26,4,0,-13,-12,6,0,8,46,56,52,38,68,50,45,59,3
24290,2,2,3,14,18,-10,-14,-16,12,-14,0,8,51,47,67,67,54,37,52,55,2
24399,2,2,3,12,9,-10,18,5,-15,-6,-17,9,53,53,52,53,60,48,42,59,3
24405,2,2,3,-13,-1,-17,5,1,-4,9,5,9,50,60,60,54,52,53,49,53,1
24404,1,3,3,-2,0,19,-9,-23,-20,-15,-18,9,46,50,41,61,63,60,52,63,2
24400,1,0,3,-1,21,13,25,-7,-23,-12,-13,9,51,36,49,36,56,65,61,65,2
24406,2,2,3,15,20,8,25,-20,9,-4,-12,9,35,35,51,37,58,45,49,53,2
24402,2,1,3,1,12,21,-5,-13,15,6,1,9,38,34,39,55,49,42,43,49,1
24398,2,1,3,-6,7,6,-12,-3,16,2,2,9,44,48,42,53,53,39,53,57,3
24401,2,2,2,-16,-20,-15,-18,-2,-19,10,3,9,52,62,55,59,52,56,37,49,3
24403,1,0,3,23,9,11,25,-4,-3,1,18,9,36,48,52,36,55,48,47,44,2
24407,2,2,1,-3,-24,-8,6,-8,2,9,4,9,47,53,52,38,55,50,45,59,2
24502,2,2,1,2,-8,-1,14,-1,5,-4,-3,9,36,42,40,41,50,37,47,52,1
24504,0,1,3,-13,-7,-22,0,12,15,4,1,9,59,57,63,61,51,45,48,62,1
24505,2,0,3,6,10,0,2,12,13,12,8,9,44,50,60,52,40,40,37,45,2
24506,2,2,3,-2,-24,8,-22,5,-4,-9,-5,9,37,59,43,59,53,49,58,58,3
24501,2,2,3,2,5,-7,-2,3,14,-12,-3,9,50,57,62,61,49,42,49,52,2
24503,0,3,3,-3,2,-8,-14,19,-9,-2,-6,9,39,46,60,50,36,57,49,50,1
24498,2,2,3,0,19,-2,9,6,-13,-1,-6,9,44,29,44,44,47,52,54,63,2
24500,0,1,3,-14,-26,7,-35,-9,32,25,23,9,65,62,42,71,65,33,36,42,1
24507,2,2,2,-3,-2,-7,-24,17,-4,0,18,9,50,55,59,62,38,54,45,41,2
24499,2,0,3,15,-2,4,12,10,-7,-13,0,9,38,55,48,41,50,55,55,59,2
24511,2,2,3,12,23,23,6,0,0,6,3,9,38,34,39,55,49,42,43,49,1
24514,2,2,3,9,-3,3,7,-1,-8,-1,9,9,50,60,60,54,52,53,49,53,2
24515,2,1,3,9,15,9,15,-18,-5,-12,-8,9,35,35,51,37,58,45,49,53,1
24508,2,2,3,-9,-5,-10,0,-7,-9,11,-2,9,53,53,52,53,60,48,42,59,1
24510,2,2,3,13,0,-13,12,13,-23,-1,-7,9,52,62,55,59,52,56,37,49,3
24513,1,3,3,-7,-4,19,-11,-27,-3,-3,-13,9,46,50,41,61,63,60,52,63,2
24509,1,3,3,-13,19,-1,5,-6,-10,-6,-6,9,51,36,49,36,56,65,61,65,1
24517,2,2,3,-6,-26,-15,-18,9,-2,9,22,9,50,55,59,62,38,54,45,41,1
24512,1,0,2,0,-6,-12,5,-5,-11,0,8,9,36,48,52,36,55,48,47,44,2
24516,2,2,1,-10,6,-9,21,-2,-1,13,-1,9,47,53,52,38,55,50,45,59,2
24525,2,2,3,-24,-22,-12,-24,7,0,1,-9,9,59,57,63,61,51,45,48,62,1
24519,0,1,3,7,-12,7,-17,3,26,8,8,9,44,48,42,53,53,39,53,57,1
24518,2,2,3,9,24,8,9,13,-4,-12,-4,9,44,29,44,44,47,52,54,63,1
24523,0,1,1,10,8,1,20,13,23,5,11,9,36,42,40,41,50,37,47,52,3
24522,0,1,3,-14,-9,-10,-25,6,6,-2,-8,9,50,57,62,61,49,42,49,52,1
24520,2,0,3,14,7,7,18,2,1,-18,-10,9,38,55,48,41,50,55,55,59,3
24524,2,0,3,11,14,0,4,16,-4,0,3,9,39,46,60,50,36,57,49,50,3
24526,2,0,2,3,3,-8,-14,15,10,8,14,9,44,50,60,52,40,40,37,45,1
24521,2,2,3,-27,-28,-3,-16,-16,9,7,7,9,65,62,42,71,65,33,36,42,1
24527,2,2,3,13,-4,16,3,-15,5,-13,-17,9,37,59,43,59,53,49,58,58,2
24530,2,1,3,0,21,9,-14,1,13,12,10,10,38,34,39,55,49,42,43,49,3
24529,2,2,3,-8,-14,-13,-6,1,-17,16,8,10,52,62,55,59,52,56,37,49,2
24533,2,2,2,-14,-18,-20,-13,-2,-16,-2,-1,10,50,60,60,54,52,53,49,53,1
24528,1,0,3,2,17,3,17,4,-17,-19,-6,10,51,36,49,36,56,65,61,65,1
24535,2,2,1,12,4,11,23,-4,-5,3,3,10,47,53,52,38,55,50,45,59,3
24536,2,1,3,-6,-5,1,-10,2,-14,-8,4,10,50,55,59,62,38,54,45,41,2
24537,2,2,3,7,-30,1,-15,-6,3,-4,5,10,37,59,43,59,53,49,58,58,2
24532,1,0,3,4,7,21,0,-14,-18,-3,-11,10,46,50,41,61,63,60,52,63,3
24531,1,0,3,29,14,-10,35,10,-15,-11,-2,10,36,48,52,36,55,48,47,44,1
24534,2,1,3,4,11,9,13,-22,12,0,-3,10,35,35,51,37,58,45,49,53,1
24539,2,2,3,-1,9,3,6,-8,8,-5,-10,10,53,53,52,53,60,48,42,59,3
24538,0,1,3,7,7,5,-8,9,13,7,2,10,44,29,44,44,47,52,54,63,1
24547,2,0,3,-7,9,-17,7,13,9,21,13,10,44,50,60,52,40,40,37,45,2
24542,0,1,3,-19,-12,-1,-10,-2,27,16,21,10,65,62,42,71,65,33,36,42,1
24544,2,2,1,-1,-7,11,-4,8,8,2,1,10,36,42,40,41,50,37,47,52,1
24540,2,2,3,-6,-14,-3,2,-4,3,-10,-8,10,44,48,42,53,53,39,53,57,1
24545,2,0,2,8,7,-8,-12,19,-7,-4,9,10,39,46,60,50,36,57,49,50,3
24543,2,2,3,0,3,-2,-7,3,11,0,1,10,50,57,62,61,49,42,49,52,2
24541,0,3,3,-2,-7,4,-5,5,-7,-8,-15,10,38,55,48,41,50,55,55,59,2
24546,2,2,3,-9,-2,-4,1,-13,9,-3,-21,10,59,57,63,61,51,45,48,62,3
24557,2,0,3,0,-21,-16,-8,7,12,17,18,10,44,50,60,52,40,40,37,45,1
24549,2,2,3,15,19,13,-2,11,6,-1,10,10,38,34,39,55,49,42,43,49,1
24556,2,2,3,22,-2,20,2,-2,-4,-10,4,10,37,59,43,59,53,49,58,58,3
24551,1,3,3,-8,5,7,-20,-13,-5,3,-4,10,46,50,41,61,63,60,52,63,2
24554,2,2,0,-11,-11,-12,3,-5,-13,2,-7,10,47,53,52,38,55,50,45,59,1
24548,0,1,3,-1,-26,-6,-23,4,9,24,16,10,52,62,55,59,52,56,37,49,1
24552,2,2,3,15,2,-18,17,13,-20,-13,-11,10,50,60,60,54,52,53,49,53,2
24550,1,0,3,8,0,-10,17,-2,-9,6,13,10,36,48,52,36,55,48,47,44,3
24553,2,2,3,15,22,11,24,-9,-3,0,-1,10,35,35,51,37,58,45,49,53,1
24555,2,1,3,-11,-9,1,-12,-2,3,4,9,10,50,55,59,62,38,54,45,41,1
24194,2,2,2,-3,-4,-10,-23,6,8,-4,7,10,50,57,62,61,49,42,49,52,3
24190,0,1,3,-17,-5,0,-17,-5,0,5,-15,10,53,53,52,53,60,48,42,59,1
24191,0,1,3,2,2,-1,8,10,21,-1,6,10,44,48,42,53,53,39,53,57,1
24193,2,2,3,-30,-27,9,-34,-7,12,13,11,10,65,62,42,71,65,33,36,42,1
24189,1,0,3,-13,-2,-10,19,-7,-23,-18,-16,10,51,36,49,36,56,65,61,65,2
24192,2,0,3,12,5,12,13,2,-2,-6,-6,10,38,55,48,41,50,55,55,59,2
24197,2,1,3,-15,-7,-3,-9,-11,-5,-11,-17,11,59,57,63,61,51,45,48,62,3
24196,2,0,3,-2,13,-17,9,17,-8,9,8,11,39,46,60,50,36,57,49,50,2
24188,2,2,3,8,33,11,15,5,4,-17,-14,11,44,29,44,44,47,52,54,63,1
24195,2,2,1,14,13,19,21,-12,17,-2,-11,11,36,42,40,41,50,37,47,52,1
24201,2,2,3,-6,-12,-18,-1,1,-14,4,4,11,50,60,60,54,52,53,49,53,1
24207,2,2,3,-15,-28,-19,-17,-4,7,6,1,11,59,57,63,61,51,45,48,62,1
24198,2,2,3,14,28,16,4,3,14,-6,0,11,38,34,39,55,49,42,43,49,1
24205,2,2,2,-1,-17,-3,-18,-3,-12,-11,-6,11,37,59,43,59,53,49,58,58,2
24203,2,2,1,18,9,-10,33,10,-17,-9,-17,11,47,53,52,38,55,50,45,59,3
24202,2,1,3,3,20,-3,4,-8,10,6,6,11,35,35,51,37,58,45,49,53,2
24206,2,3,3,-5,-4,0,-2,-4,17,12,5,11,44,50,60,52,40,40,37,45,1
24200,1,0,3,7,3,11,-8,-3,-12,-10,-4,11,46,50,41,61,63,60,52,63,1
24204,2,2,3,0,2,3,-1,11,-12,4,11,11,50,55,59,62,38,54,45,41,1
24199,3,3,3,15,-12,-3,0,1,17,14,21,11,36,48,52,36,55,48,47,44,1
24211,2,2,3,-3,7,8,1,-8,5,7,-6,11,53,53,52,53,60,48,42,59,1
24212,2,2,3,-9,-13,9,-16,5,6,-4,-4,11,44,48,42,53,53,39,53,57,3
24210,3,3,3,-5,14,-8,25,7,-5,-9,-2,11,51,36,49,36,56,65,61,65,2
24216,2,1,1,8,8,20,11,-10,3,-10,-7,11,36,42,40,41,50,37,47,52,1
24213,2,0,2,9,-2,4,-3,5,-5,-10,0,11,38,55,48,41,50,55,55,59,1
24217,2,0,3,20,11,3,11,15,-12,-1,12,11,39,46,60,50,36,57,49,50,1
24209,0,1,3,-16,-14,-3,-23,3,-8,10,-5,11,52,62,55,59,52,56,37,49,3
24214,2,2,3,-15,-7,17,-9,-27,21,9,-1,11,65,62,42,71,65,33,36,42,2
24215,2,2,3,-13,2,-19,-2,4,7,9,6,11,50,57,62,61,49,42,49,52,2
24208,2,2,3,-6,5,-5,11,2,-10,-11,-14,11,44,29,44,44,47,52,54,63,3
24224,2,2,3,28,3,-1,12,12,-16,-22,-16,11,37,59,43,59,53,49,58,58,2
24226,2,2,2,-23,-15,-23,-20,-1,-8,-1,-10,11,59,57,63,61,51,45,48,62,3
24225,2,0,3,6,7,2,9,9,2,12,7,11,44,50,60,52,40,40,37,45,1
24220,0,1,3,1,-24,-11,-18,4,12,12,12,11,50,60,60,54,52,53,49,53,1
24222,2,2,1,-3,-5,-10,15,-2,-11,8,-2,11,47,53,52,38,55,50,45,59,2
24223,2,1,3,-12,0,-11,-21,12,1,10,18,11,50,55,59,62,38,54,45,41,1
24227,2,0,3,5,-17,-16,-6,11,-5,5,13,11,39,46,60,50,36,57,49,50,2
24219,1,0,3,6,12,14,-2,-11,-4,-15,-14,11,46,50,41,61,63,60,52,63,2
24218,1,0,3,2,-14,-13,19,-6,-6,-4,5,11,36,48,52,36,55,48,47,44,1
24221,2,2,3,18,18,1,16,2,3,-7,6,11,35,35,51,37,58,45,49,53,1
24232,2,2,2,-6,0,0,-15,-5,2,3,0,12,53,53,52,53,60,48,42,59,3
24229,0,1,3,8,16,2,6,14,18,9,14,12,38,34,39,55,49,42,43,49,1
24231,1,0,3,-16,-1,2,1,2,-20,-12,-12,12,51,36,49,36,56,65,61,65,3
24236,2,2,3,9,0,1,0,2,3,-1,10,12,50,57,62,61,49,42,49,52,2
24234,2,0,3,-1,4,-5,18,3,-6,3,-1,12,38,55,48,41,50,55,55,59,3
24233,2,2,3,6,7,17,9,-15,15,-8,-16,12,44,48,42,53,53,39,53,57,1
24228,0,1,3,-8,19,8,-8,8,-4,-7,-19,12,44,29,44,44,47,52,54,63,1
24230,2,2,3,-2,-2,5,-5,0,-3,12,4,12,52,62,55,59,52,56,37,49,1
24237,2,1,1,3,4,20,9,-14,20,2,-2,12,36,42,40,41,50,37,47,52,3
24235,2,1,3,-21,-12,18,-19,-25,7,1,3,12,65,62,42,71,65,33,36,42,3
24239,2,2,3,-12,-26,-21,1,-3,-11,-6,-4,12,50,60,60,54,52,53,49,53,3
24245,2,2,3,6,5,-21,10,14,-12,-12,-20,12,59,57,63,61,51,45,48,62,2
24244,2,3,3,-6,5,-12,-11,10,15,18,14,12,44,50,60,52,40,40,37,45,1
24243,2,2,3,7,-11,-1,-6,0,-10,-5,-1,12,37,59,43,59,53,49,58,58,1
24241,0,1,1,4,-17,-3,-2,1,15,16,6,12,47,53,52,38,55,50,45,59,3
24242,2,2,3,3,-2,-7,-9,22,-6,-3,18,12,50,55,59,62,38,54,45,41,1
24246,2,0,3,11,11,2,11,13,-15,0,2,12,39,46,60,50,36,57,49,50,1
24238,3,3,3,-10,-2,11,-25,-8,-12,-5,-19,12,46,50,41,61,63,60,52,63,1
24247,2,2,1,8,-13,4,3,-3,15,7,11,12,36,42,40,41,50,37,47,52,2
24240,2,2,3,17,27,4,22,-6,11,-12,-4,12,35,35,51,37,58,45,49,53,3
24253,2,2,3,-16,6,-9,6,-7,1,16,-1,12,53,53,52,53,60,48,42,59,3
24250,2,2,3,-3,1,12,-18,9,3,6,4,12,38,34,39,55,49,42,43,49,3
24254,2,1,3,0,2,18,-1,-13,1,-16,-12,12,44,48,42,53,53,39,53,57,1
24251,2,2,2,-5,-9,-3,-21,3,-6,8,10,12,52,62,55,59,52,56,37,49,1
24248,0,1,3,2,21,-3,17,16,8,-2,0,12,44,29,44,44,47,52,54,63,1
24256,2,1,3,-26,-16,18,-21,-29,24,13,8,12,65,62,42,71,65,33,36,42,1
24257,2,2,2,-14,-15,-22,-20,1,-5,-2,0,12,50,57,62,61,49,42,49,52,1
24255,2,0,3,21,2,15,20,1,-10,-7,3,12,38,55,48,41,50,55,55,59,2
24249,1,0,3,14,12,8,18,-3,5,2,9,12,36,48,52,36,55,48,47,44,2
24264,2,2,3,-15,-9,-21,-8,2,-6,5,-5,12,59,57,63,61,51,45,48,62,1
24265,2,3,3,-1,9,-12,-9,14,-2,6,9,12,39,46,60,50,36,57,49,50,2
24263,2,0,3,9,3,-8,1,20,8,5,14,12,44,50,60,52,40,40,37,45,1
24258,0,1,3,-4,-10,-19,7,11,7,3,10,12,50,60,60,54,52,53,49,53,1
24262,0,1,3,14,-23,6,-23,3,16,3,7,12,37,59,43,59,53,49,58,58,1
24260,2,2,1,-9,-19,-13,17,-6,-8,-2,-10,12,47,53,52,38,55,50,45,59,3
24266,2,2,1,29,20,2,30,15,-4,-11,-10,12,36,42,40,41,50,37,47,52,2
24261,2,2,3,2,7,-4,-3,14,2,-8,8,12,50,55,59,62,38,54,45,41,1
24267,2,2,3,-6,-28,-18,-17,-2,10,5,11,12,50,57,62,61,49,42,49,52,2
24259,0,1,3,1,13,1,-1,-3,3,-2,-9,12,35,35,51,37,58,45,49,53,1
24277,2,2,3,-15,-5,20,-10,-16,9,13,10,1,65,62,42,71,65,33,36,42,1
24273,1,3,3,-7,14,11,16,-16,-25,-24,-20,1,51,36,49,36,56,65,61,65,3
24276,2,0,2,-2,-13,-8,0,0,-18,-8,-7,1,38,55,48,41,50,55,55,59,1
24274,2,2,3,6,4,11,8,-9,-3,6,3,1,53,53,52,53,60,48,42,59,1
24275,2,1,3,-5,-2,18,-3,-17,18,-4,-7,1,44,48,42,53,53,39,53,57,3
24272,2,2,3,-15,-3,-12,0,1,-7,21,9,1,52,62,55,59,52,56,37,49,2
24268,2,2,3,-6,-31,-16,-10,-5,-1,5,10,1,50,60,60,54,52,53,49,53,3
24269,1,0,3,-11,-15,10,-24,-5,-15,-3,-10,1,46,50,41,61,63,60,52,63,3
24270,1,0,2,11,5,0,2,0,2,-2,15,1,36,48,52,36,55,48,47,44,2
24271,2,2,3,12,21,20,7,-11,12,2,-8,1,38,34,39,55,49,42,43,49,2
24283,0,1,3,-8,-21,-14,-25,5,20,13,3,1,59,57,63,61,51,45,48,62,1
24284,2,0,3,14,7,-8,3,24,-9,-7,9,1,39,46,60,50,36,57,49,50,1
24287,2,2,3,21,33,-2,27,18,-19,-18,-21,1,44,29,44,44,47,52,54,63,1
24281,2,2,3,1,-25,-4,-4,-4,-7,-15,-9,1,37,59,43,59,53,49,58,58,1
24279,0,1,1,-1,-3,-11,23,8,10,7,4,1,47,53,52,38,55,50,45,59,1
24282,2,0,3,8,12,-5,7,12,16,0,4,1,44,50,60,52,40,40,37,45,1
24285,2,2,1,8,6,2,12,3,2,6,5,1,36,42,40,41,50,37,47,52,3
24280,0,1,3,-14,-7,-7,-26,17,-6,2,3,1,50,55,59,62,38,54,45,41,1
24286,2,1,3,-12,-2,-14,-20,1,13,6,7,1,50,57,62,61,49,42,49,52,2
24278,2,2,3,15,25,9,17,-6,8,0,0,1,35,35,51,37,58,45,49,53,1
24298,2,1,3,-27,-7,6,-30,-15,22,19,17,1,65,62,42,71,65,33,36,42,1
24304,0,1,3,-1,-11,9,-23,2,-1,-11,-14,1,37,59,43,59,53,49,58,58,3
24306,2,2,1,3,7,8,16,-3,3,4,-6,1,47,53,52,38,55,50,45,59,3
24300,2,2,1,17,11,12,12,10,11,-5,7,1,36,42,40,41,50,37,47,52,1
24301,0,3,3,12,-10,-11,-14,20,8,12,15,1,39,46,60,50,36,57,49,50,1
24307,2,2,3,-9,6,7,-7,11,-7,-5,-10,1,44,29,44,44,47,52,54,63,3
